timestamp,course,hear_web,hear_sm,hear_ce,hear_fam,hear_cs,hear_alum,hear_hs_tchr,hear_hs_gc,hear_iaa,hear_emp,hear_bb,hear_tv,hear_radio,hear_oth,att_cost,att_loc,att_prog,att_online,att_fam_ref,att_fac_staff,att_rep,att_finaid,att_scholar,att_sml_cls,att_extrac,att_tr_acc,att_neg_exp,att_njstars,att_tr_4yr,att_hs_cr,ev_oh,ev_idd,ev_ocis,ev_virt_info_2020o,ev_wwd,ev_rcf,ev_hs_st,ev_cp,ev_cyber,ev_info_hs,ev_cvhs,ev_cvi,ev_wfd_cls,ev_ct,ev_taf,ev_summer,imp_mhs_comp,imp_mhs_club,imp_comp_comp,imp_aftr_camp,imp_sum_camp,imp_ap_comp,imp_dual_comp,imp_fam,imp_fam_comp,imp_hs_tchr_gc,imp_emp,imp_cs,imp_exp_work,imp_oth,curr_deg,moti_deg_all_2020o,src_hs_gc,src_hs_tchr,src_it_web,src_adm,src_adv,src_emp,src_wfd,src_nj_wfd,src_oth,comp_1st,interest_in_more_classes,why_more_comp,gender,ethnicity,age,hear_hm_2223o,ev_tt_virt_2021a,ev_hoc_2223o,mot_job_comp_2021a,mot_tr_bach_2021a,mot_tr_hs_2021a,mot_career_adv_2021a,mot_career_ch_2021a,mot_prof_dev_2021a,mot_job_disp_2021a,mot_reloc_2021a,mot_curr_tech_2021a,mot_it_cert_2021a,mot_fin_2021a,mot_pers_enr_2021a,year
2020-09-10 12:55:21-05:00,CMP 239 Internet & Web Page Design,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Don't recall,High Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,Not Sure,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Information Technology, Applied Associate of Science",Personal Enrichment,No,No,Yes,No,No,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,19-20,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,2020
2020-09-10 13:05:00-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,Is a really good tool to know about computing but i also known is very complicated. i took two computer programming classes in my last college and they were really challenging. so i do not think i see myself taking another class after this one.,Woman,Hispanic or Latino,21-24,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 13:35:39-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,"Computer Science, Associate of Science",To get a job in the computing field;Transfer to bachelor's level program;Professional Development;Financial,Yes,No,No,Yes,Yes,No,No,No,No,First Choice,0.0,,Woman,Hispanic or Latino,18 and younger,,,,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,2020
2020-09-10 14:18:06-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Non Degree seeking,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,Computer Science is not my main focus,Man,Asian,19-20,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 14:20:05-05:00,CMP 128 Computer Science I,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Some Impact,High Impact,High Impact,Some Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,"It is too soon to tell being my first class, but if all goes well I will be interested ",Man,White/Caucasian,21-24,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 14:21:30-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Business Administration,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,I would be interested in taking another computing class only if I do well and enjoy my first class.,Woman,White/Caucasian,19-20,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 14:24:14-05:00,CMP 128 Computer Science I,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Information Technology, Applied Associate of Science",To get a job in the computing field,No,No,Yes,No,No,No,No,No,No,Mechanical Engineering and Technology ,0.0,,Man,Hispanic or Latino,21-24,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 14:28:11-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,"Information Technology, Applied Associate of Science",To get a job in the computing field;Transfer to bachelor's level program;To keep current in tech industry;IT Industry Certifications,Yes,Yes,Yes,No,No,No,No,No,No,First Choice,0.0,,Prefer not to say,Asian,18 and younger,,,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,2020
2020-09-10 16:28:40-05:00,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Architecture and Design ,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,I'm interested in science and computers as architects use a lot of computer programs to do work and its interesting to learn and I think its great knowledge to have and can be beneficial to my future education and profession. ,Man,Black/African American,21-24,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 16:31:28-05:00,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Architecture and Design ,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,I'm interested in science and computers as architects use a lot of computer programs to do work and its interesting to learn and I think its great knowledge to have and can be beneficial to my future education and profession. ,Man,Black/African American,21-24,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 16:42:03-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,i always like working with computers and coding was always a interesting topic to me ,Man,White/Caucasian,18 and younger,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 16:55:42-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Nursing, Associate of Science",,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,1.0,"In the field of medicine, there is a small to medium amount of computing, and I believe it is important to know the basics of computers; but computers isn't what makes up the majority of medical professions (in regards to tending a patient's health -- besides showing them the monitor, etc.)",Woman,Asian;Native Hawaiian/Other Pacific Islander,19-20,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 20:32:53-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,Some Impact,Business Administration,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,5.0,"The more I know and understand, the better i would feel about getting involved hands on in creating things etc.",Man,Hispanic or Latino,25-34,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-10 22:08:35-05:00,CMP 128 Computer Science I,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Don't recall,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Engineering,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,To compliment my Engineering degree,Man,White/Caucasian,19-20,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-11 00:12:02-05:00,CMP 128 Computer Science I,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Computer Science, Associate of Science",Transfer to bachelor's level program,No,No,No,Yes,No,No,No,No,No,musical theatre,0.0,,Man,White/Caucasian,19-20,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,2020
2020-09-11 08:09:02-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,High Impact,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Undecided,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,I have some experience with computers but not a lot. But I feel that it would be interesting to learn more about it. ,Man,White/Caucasian,19-20,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-11 08:09:06-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,High Impact,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Undecided,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,I have some experience with computers but not a lot. But I feel that it would be interesting to learn more about it. ,Man,White/Caucasian,19-20,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-11 09:00:19-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Undecided,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,5.0,I have worked with computers before and have always enjoyed it.  I think it is a good career path to follow. ,Man,White/Caucasian,18 and younger,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-11 09:38:49-05:00,CMP 128 Computer Science I,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Electronics Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,I am talking this course as a prerequisite ,Woman,White/Caucasian,18 and younger,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-11 09:41:36-05:00,CMP 128 Computer Science I,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Electronics Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,Taking course as a prerequisite ,Woman,White/Caucasian,18 and younger,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-11 12:37:01-05:00,CMP 128 Computer Science I,Yes,Don't recall,Don't recall,Don't recall,Yes,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,"Computer Science, Associate of Science",To get a job in the computing field;Transfer to bachelor's level program,Yes,Yes,No,No,No,No,No,No,No,First Choice,0.0,,Man,Black/African American,18 and younger,,,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,2020
2020-09-11 12:43:10-05:00,CMP 128 Computer Science I,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,I want to learn more skills,Man,Hispanic or Latino,18 and younger,,,,No,No,No,No,No,No,No,No,No,No,No,No,2020
2020-09-11 14:49:04-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,High Impact,Some Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Information Technology, Applied Associate of Science",Professional Development;Financial;Personal Enrichment,No,No,No,No,Yes,No,No,No,No,First Choice,0.0,,Man,Hispanic or Latino,21-24,,,,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,2020
2020-09-12 10:06:57-05:00,CMP 239 Internet & Web Page Design,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,"Information Technology, Applied Associate of Science",To get a job in the computing field;Career Advancement;Career Change,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,Hispanic or Latino,25-34,,,,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,2020
